,week,state,state_name,disease,cases,incidence_per_capita
36940,198324,KY,KENTUCKY,RUBELLA,0,0.0
36941,198324,LA,LOUISIANA,RUBELLA,0,0.0
36942,198324,MA,MASSACHUSETTS,RUBELLA,0,0.0
36943,198324,MD,MARYLAND,RUBELLA,0,0.0
36944,198324,MI,MICHIGAN,RUBELLA,1,0.01
36945,198324,MN,MINNESOTA,RUBELLA,0,0.0
36946,198324,MO,MISSOURI,RUBELLA,0,0.0
36947,198324,MT,MONTANA,RUBELLA,0,0.0
36948,198324,NC,NORTH CAROLINA,RUBELLA,1,0.02
36949,198324,NH,NEW HAMPSHIRE,RUBELLA,0,0.0
36950,198324,NJ,NEW JERSEY,RUBELLA,0,0.0
36951,198324,NV,NEVADA,RUBELLA,0,0.0
36952,198324,NY,NEW YORK,RUBELLA,2,0.01
36953,198324,OH,OHIO,RUBELLA,0,0.0
36954,198324,OR,OREGON,RUBELLA,1,0.04
36955,198324,PA,PENNSYLVANIA,RUBELLA,1,0.01
36956,198324,TX,TEXAS,RUBELLA,4,0.02
36957,198324,UT,UTAH,RUBELLA,2,0.12
36958,198324,VA,VIRGINIA,RUBELLA,0,0.0
36959,198324,VT,VERMONT,RUBELLA,0,0.0
36960,198324,WA,WASHINGTON,RUBELLA,0,0.0
36961,198324,WI,WISCONSIN,RUBELLA,1,0.02
36962,198324,WY,WYOMING,RUBELLA,0,0.0
36963,198325,AL,ALABAMA,RUBELLA,0,0.0
36964,198325,AZ,ARIZONA,RUBELLA,0,0.0
36965,198325,CA,CALIFORNIA,RUBELLA,1,0.0
36966,198325,FL,FLORIDA,RUBELLA,0,0.0
36967,198325,GA,GEORGIA,RUBELLA,0,0.0
36968,198325,ID,IDAHO,RUBELLA,0,0.0
36969,198325,IL,ILLINOIS,RUBELLA,2,0.02
36970,198325,IN,INDIANA,RUBELLA,5,0.09
36971,198325,KS,KANSAS,RUBELLA,0,0.0
36972,198325,KY,KENTUCKY,RUBELLA,2,0.05
36973,198325,LA,LOUISIANA,RUBELLA,0,0.0
36974,198325,MA,MASSACHUSETTS,RUBELLA,0,0.0
36975,198325,MD,MARYLAND,RUBELLA,0,0.0
36976,198325,MI,MICHIGAN,RUBELLA,0,0.0
36977,198325,MN,MINNESOTA,RUBELLA,1,0.02
36978,198325,MT,MONTANA,RUBELLA,0,0.0
36979,198325,NC,NORTH CAROLINA,RUBELLA,1,0.02
36980,198325,NH,NEW HAMPSHIRE,RUBELLA,0,0.0
36981,198325,NJ,NEW JERSEY,RUBELLA,0,0.0
36982,198325,NV,NEVADA,RUBELLA,0,0.0
36983,198325,NY,NEW YORK,RUBELLA,1,0.01
36984,198325,OH,OHIO,RUBELLA,0,0.0
36985,198325,OR,OREGON,RUBELLA,0,0.0
36986,198325,PA,PENNSYLVANIA,RUBELLA,2,0.02
36987,198325,TX,TEXAS,RUBELLA,2,0.01
36988,198325,UT,UTAH,RUBELLA,0,0.0
36989,198325,VA,VIRGINIA,RUBELLA,0,0.0
36990,198325,VT,VERMONT,RUBELLA,0,0.0
36991,198325,WA,WASHINGTON,RUBELLA,0,0.0
36992,198325,WI,WISCONSIN,RUBELLA,0,0.0
36993,198325,WY,WYOMING,RUBELLA,0,0.0
36994,198326,AL,ALABAMA,RUBELLA,0,0.0
36995,198326,AZ,ARIZONA,RUBELLA,0,0.0
36996,198326,CA,CALIFORNIA,RUBELLA,0,0.0
36997,198326,FL,FLORIDA,RUBELLA,0,0.0
36998,198326,GA,GEORGIA,RUBELLA,0,0.0
36999,198326,ID,IDAHO,RUBELLA,0,0.0
37000,198326,IL,ILLINOIS,RUBELLA,1,0.01
37001,198326,IN,INDIANA,RUBELLA,0,0.0
37002,198326,KS,KANSAS,RUBELLA,0,0.0
37003,198326,KY,KENTUCKY,RUBELLA,0,0.0
37004,198326,LA,LOUISIANA,RUBELLA,0,0.0
37005,198326,MA,MASSACHUSETTS,RUBELLA,1,0.02
37006,198326,MD,MARYLAND,RUBELLA,0,0.0
37007,198326,MI,MICHIGAN,RUBELLA,0,0.0
37008,198326,MN,MINNESOTA,RUBELLA,0,0.0
37009,198326,MT,MONTANA,RUBELLA,0,0.0
37010,198326,NC,NORTH CAROLINA,RUBELLA,1,0.02
37011,198326,NH,NEW HAMPSHIRE,RUBELLA,0,0.0
37012,198326,NJ,NEW JERSEY,RUBELLA,0,0.0
37013,198326,NV,NEVADA,RUBELLA,0,0.0
37014,198326,NY,NEW YORK,RUBELLA,1,0.01
37015,198326,OH,OHIO,RUBELLA,0,0.0
37016,198326,OR,OREGON,RUBELLA,0,0.0
37017,198326,PA,PENNSYLVANIA,RUBELLA,0,0.0
37018,198326,TX,TEXAS,RUBELLA,2,0.01
37019,198326,UT,UTAH,RUBELLA,0,0.0
37020,198326,VA,VIRGINIA,RUBELLA,0,0.0
37021,198326,VT,VERMONT,RUBELLA,0,0.0
37022,198326,WA,WASHINGTON,RUBELLA,1,0.02
37023,198326,WI,WISCONSIN,RUBELLA,0,0.0
37024,198326,WY,WYOMING,RUBELLA,0,0.0
37025,198327,AL,ALABAMA,RUBELLA,0,0.0
37026,198327,AZ,ARIZONA,RUBELLA,2,0.07
37027,198327,CA,CALIFORNIA,RUBELLA,1,0.0
37028,198327,FL,FLORIDA,RUBELLA,7,0.06
37029,198327,GA,GEORGIA,RUBELLA,0,0.0
37030,198327,ID,IDAHO,RUBELLA,0,0.0
37031,198327,IL,ILLINOIS,RUBELLA,0,0.0
37032,198327,IN,INDIANA,RUBELLA,2,0.04
37033,198327,KS,KANSAS,RUBELLA,0,0.0
37034,198327,KY,KENTUCKY,RUBELLA,0,0.0
37035,198327,LA,LOUISIANA,RUBELLA,0,0.0
37036,198327,MA,MASSACHUSETTS,RUBELLA,0,0.0
37037,198327,MD,MARYLAND,RUBELLA,0,0.0
37038,198327,MI,MICHIGAN,RUBELLA,0,0.0
37039,198327,MN,MINNESOTA,RUBELLA,0,0.0
37040,198327,MT,MONTANA,RUBELLA,1,0.12
37041,198327,NC,NORTH CAROLINA,RUBELLA,0,0.0
37042,198327,NH,NEW HAMPSHIRE,RUBELLA,0,0.0
37043,198327,NJ,NEW JERSEY,RUBELLA,0,0.0
37044,198327,NV,NEVADA,RUBELLA,0,0.0
37045,198327,NY,NEW YORK,RUBELLA,2,0.01
37046,198327,OH,OHIO,RUBELLA,0,0.0
37047,198327,OR,OREGON,RUBELLA,0,0.0
37048,198327,PA,PENNSYLVANIA,RUBELLA,0,0.0
37049,198327,SC,SOUTH CAROLINA,RUBELLA,1,0.03
37050,198327,TX,TEXAS,RUBELLA,1,0.01
37051,198327,UT,UTAH,RUBELLA,0,0.0
37052,198327,VA,VIRGINIA,RUBELLA,1,0.02
37053,198327,VT,VERMONT,RUBELLA,0,0.0
37054,198327,WA,WASHINGTON,RUBELLA,1,0.02
37055,198327,WI,WISCONSIN,RUBELLA,0,0.0
37056,198327,WY,WYOMING,RUBELLA,1,0.2
37057,198328,AL,ALABAMA,RUBELLA,0,0.0
37058,198328,AZ,ARIZONA,RUBELLA,0,0.0
37059,198328,CA,CALIFORNIA,RUBELLA,2,0.01
37060,198328,FL,FLORIDA,RUBELLA,3,0.03
37061,198328,GA,GEORGIA,RUBELLA,0,0.0
37062,198328,ID,IDAHO,RUBELLA,0,0.0
37063,198328,IL,ILLINOIS,RUBELLA,1,0.01
37064,198328,IN,INDIANA,RUBELLA,0,0.0
37065,198328,KS,KANSAS,RUBELLA,0,0.0
37066,198328,KY,KENTUCKY,RUBELLA,0,0.0
37067,198328,LA,LOUISIANA,RUBELLA,0,0.0
37068,198328,MA,MASSACHUSETTS,RUBELLA,3,0.05
37069,198328,MD,MARYLAND,RUBELLA,0,0.0
37070,198328,MI,MICHIGAN,RUBELLA,1,0.01
37071,198328,MN,MINNESOTA,RUBELLA,0,0.0
37072,198328,MT,MONTANA,RUBELLA,1,0.12
37073,198328,NC,NORTH CAROLINA,RUBELLA,0,0.0
37074,198328,NH,NEW HAMPSHIRE,RUBELLA,0,0.0
37075,198328,NJ,NEW JERSEY,RUBELLA,0,0.0
37076,198328,NV,NEVADA,RUBELLA,0,0.0
37077,198328,NY,NEW YORK,RUBELLA,0,0.0
37078,198328,OH,OHIO,RUBELLA,0,0.0
37079,198328,OR,OREGON,RUBELLA,1,0.04
37080,198328,PA,PENNSYLVANIA,RUBELLA,0,0.0
37081,198328,SC,SOUTH CAROLINA,RUBELLA,0,0.0
37082,198328,TX,TEXAS,RUBELLA,0,0.0
37083,198328,UT,UTAH,RUBELLA,2,0.12
37084,198328,VA,VIRGINIA,RUBELLA,0,0.0
37085,198328,VT,VERMONT,RUBELLA,0,0.0
37086,198328,WA,WASHINGTON,RUBELLA,0,0.0
37087,198328,WI,WISCONSIN,RUBELLA,0,0.0
37088,198328,WY,WYOMING,RUBELLA,0,0.0
37089,198329,AL,ALABAMA,RUBELLA,0,0.0
37090,198329,AZ,ARIZONA,RUBELLA,0,0.0
37091,198329,CA,CALIFORNIA,RUBELLA,5,0.02
37092,198329,FL,FLORIDA,RUBELLA,1,0.01
37093,198329,GA,GEORGIA,RUBELLA,0,0.0
37094,198329,ID,IDAHO,RUBELLA,0,0.0
37095,198329,IL,ILLINOIS,RUBELLA,0,0.0
37096,198329,IN,INDIANA,RUBELLA,0,0.0
37097,198329,KS,KANSAS,RUBELLA,0,0.0
37098,198329,KY,KENTUCKY,RUBELLA,0,0.0
37099,198329,LA,LOUISIANA,RUBELLA,0,0.0
37100,198329,MA,MASSACHUSETTS,RUBELLA,0,0.0
37101,198329,MD,MARYLAND,RUBELLA,0,0.0
37102,198329,MI,MICHIGAN,RUBELLA,0,0.0
37103,198329,MN,MINNESOTA,RUBELLA,0,0.0
37104,198329,MT,MONTANA,RUBELLA,0,0.0
37105,198329,NC,NORTH CAROLINA,RUBELLA,0,0.0
37106,198329,NH,NEW HAMPSHIRE,RUBELLA,0,0.0
37107,198329,NJ,NEW JERSEY,RUBELLA,0,0.0
37108,198329,NV,NEVADA,RUBELLA,0,0.0
37109,198329,NY,NEW YORK,RUBELLA,2,0.01
37110,198329,OH,OHIO,RUBELLA,0,0.0
37111,198329,OR,OREGON,RUBELLA,0,0.0
37112,198329,PA,PENNSYLVANIA,RUBELLA,0,0.0
37113,198329,SC,SOUTH CAROLINA,RUBELLA,0,0.0
37114,198329,TX,TEXAS,RUBELLA,3,0.02
37115,198329,UT,UTAH,RUBELLA,0,0.0
37116,198329,VA,VIRGINIA,RUBELLA,0,0.0
37117,198329,VT,VERMONT,RUBELLA,0,0.0
37118,198329,WA,WASHINGTON,RUBELLA,1,0.02
37119,198329,WI,WISCONSIN,RUBELLA,5,0.11
37120,198329,WY,WYOMING,RUBELLA,0,0.0
37121,198330,AK,ALASKA,RUBELLA,1,0.19
37122,198330,AL,ALABAMA,RUBELLA,0,0.0
37123,198330,AZ,ARIZONA,RUBELLA,0,0.0
37124,198330,CA,CALIFORNIA,RUBELLA,2,0.01
37125,198330,FL,FLORIDA,RUBELLA,1,0.01
37126,198330,GA,GEORGIA,RUBELLA,0,0.0
37127,198330,ID,IDAHO,RUBELLA,0,0.0
37128,198330,IN,INDIANA,RUBELLA,0,0.0
37129,198330,KS,KANSAS,RUBELLA,0,0.0
37130,198330,KY,KENTUCKY,RUBELLA,0,0.0
37131,198330,LA,LOUISIANA,RUBELLA,0,0.0
37132,198330,MD,MARYLAND,RUBELLA,0,0.0
37133,198330,MI,MICHIGAN,RUBELLA,0,0.0
37134,198330,MN,MINNESOTA,RUBELLA,0,0.0
37135,198330,MT,MONTANA,RUBELLA,0,0.0
37136,198330,NC,NORTH CAROLINA,RUBELLA,1,0.02
37137,198330,NH,NEW HAMPSHIRE,RUBELLA,0,0.0
37138,198330,NJ,NEW JERSEY,RUBELLA,0,0.0
37139,198330,NV,NEVADA,RUBELLA,0,0.0
37140,198330,NY,NEW YORK,RUBELLA,0,0.0
37141,198330,OH,OHIO,RUBELLA,0,0.0
37142,198330,OR,OREGON,RUBELLA,0,0.0
37143,198330,PA,PENNSYLVANIA,RUBELLA,0,0.0
37144,198330,SC,SOUTH CAROLINA,RUBELLA,0,0.0
37145,198330,TX,TEXAS,RUBELLA,2,0.01
37146,198330,UT,UTAH,RUBELLA,0,0.0
37147,198330,VT,VERMONT,RUBELLA,0,0.0
37148,198330,WA,WASHINGTON,RUBELLA,0,0.0
37149,198330,WI,WISCONSIN,RUBELLA,0,0.0
37150,198330,WY,WYOMING,RUBELLA,0,0.0
37151,198331,AK,ALASKA,RUBELLA,0,0.0
37152,198331,AL,ALABAMA,RUBELLA,0,0.0
37153,198331,AZ,ARIZONA,RUBELLA,0,0.0
37154,198331,CA,CALIFORNIA,RUBELLA,5,0.02
37155,198331,FL,FLORIDA,RUBELLA,0,0.0
37156,198331,GA,GEORGIA,RUBELLA,0,0.0
37157,198331,ID,IDAHO,RUBELLA,0,0.0
37158,198331,IL,ILLINOIS,RUBELLA,1,0.01
37159,198331,IN,INDIANA,RUBELLA,1,0.02
37160,198331,KS,KANSAS,RUBELLA,0,0.0
37161,198331,KY,KENTUCKY,RUBELLA,0,0.0
37162,198331,LA,LOUISIANA,RUBELLA,0,0.0
37163,198331,MA,MASSACHUSETTS,RUBELLA,0,0.0
37164,198331,MD,MARYLAND,RUBELLA,0,0.0
37165,198331,MI,MICHIGAN,RUBELLA,0,0.0
37166,198331,MN,MINNESOTA,RUBELLA,0,0.0
37167,198331,MT,MONTANA,RUBELLA,0,0.0
37168,198331,NC,NORTH CAROLINA,RUBELLA,0,0.0
37169,198331,NH,NEW HAMPSHIRE,RUBELLA,0,0.0
37170,198331,NJ,NEW JERSEY,RUBELLA,0,0.0
37171,198331,NV,NEVADA,RUBELLA,0,0.0
37172,198331,NY,NEW YORK,RUBELLA,0,0.0
37173,198331,OH,OHIO,RUBELLA,1,0.01
37174,198331,OR,OREGON,RUBELLA,0,0.0
37175,198331,PA,PENNSYLVANIA,RUBELLA,0,0.0
37176,198331,SC,SOUTH CAROLINA,RUBELLA,0,0.0
37177,198331,TX,TEXAS,RUBELLA,1,0.01
37178,198331,UT,UTAH,RUBELLA,0,0.0
37179,198331,VA,VIRGINIA,RUBELLA,0,0.0
37180,198331,VT,VERMONT,RUBELLA,0,0.0
37181,198331,WA,WASHINGTON,RUBELLA,0,0.0
37182,198331,WI,WISCONSIN,RUBELLA,0,0.0
37183,198331,WY,WYOMING,RUBELLA,0,0.0
37184,198332,AK,ALASKA,RUBELLA,0,0.0
37185,198332,AL,ALABAMA,RUBELLA,0,0.0
37186,198332,AZ,ARIZONA,RUBELLA,0,0.0
37187,198332,CA,CALIFORNIA,RUBELLA,2,0.01
37188,198332,FL,FLORIDA,RUBELLA,1,0.01
37189,198332,GA,GEORGIA,RUBELLA,0,0.0
37190,198332,ID,IDAHO,RUBELLA,0,0.0
37191,198332,IL,ILLINOIS,RUBELLA,0,0.0
37192,198332,IN,INDIANA,RUBELLA,0,0.0
37193,198332,KS,KANSAS,RUBELLA,0,0.0
37194,198332,KY,KENTUCKY,RUBELLA,1,0.03
37195,198332,LA,LOUISIANA,RUBELLA,0,0.0
37196,198332,MA,MASSACHUSETTS,RUBELLA,0,0.0
37197,198332,MD,MARYLAND,RUBELLA,0,0.0
37198,198332,MI,MICHIGAN,RUBELLA,0,0.0
37199,198332,MN,MINNESOTA,RUBELLA,0,0.0
37200,198332,MT,MONTANA,RUBELLA,0,0.0
37201,198332,NC,NORTH CAROLINA,RUBELLA,0,0.0
37202,198332,NH,NEW HAMPSHIRE,RUBELLA,0,0.0
37203,198332,NJ,NEW JERSEY,RUBELLA,0,0.0
37204,198332,NV,NEVADA,RUBELLA,0,0.0
37205,198332,NY,NEW YORK,RUBELLA,1,0.01
37206,198332,OH,OHIO,RUBELLA,0,0.0
37207,198332,OR,OREGON,RUBELLA,0,0.0
37208,198332,PA,PENNSYLVANIA,RUBELLA,6,0.05
37209,198332,SC,SOUTH CAROLINA,RUBELLA,0,0.0
37210,198332,TX,TEXAS,RUBELLA,0,0.0
37211,198332,UT,UTAH,RUBELLA,0,0.0
37212,198332,VA,VIRGINIA,RUBELLA,0,0.0
37213,198332,VT,VERMONT,RUBELLA,0,0.0
37214,198332,WA,WASHINGTON,RUBELLA,0,0.0
37215,198332,WI,WISCONSIN,RUBELLA,0,0.0
37216,198332,WY,WYOMING,RUBELLA,0,0.0
37217,198333,AK,ALASKA,RUBELLA,0,0.0
37218,198333,AL,ALABAMA,RUBELLA,0,0.0
37219,198333,AZ,ARIZONA,RUBELLA,0,0.0
37220,198333,CA,CALIFORNIA,RUBELLA,2,0.01
37221,198333,FL,FLORIDA,RUBELLA,1,0.01
37222,198333,GA,GEORGIA,RUBELLA,0,0.0
37223,198333,ID,IDAHO,RUBELLA,0,0.0
37224,198333,IL,ILLINOIS,RUBELLA,2,0.02
37225,198333,IN,INDIANA,RUBELLA,0,0.0
37226,198333,KS,KANSAS,RUBELLA,0,0.0
37227,198333,KY,KENTUCKY,RUBELLA,0,0.0
37228,198333,LA,LOUISIANA,RUBELLA,0,0.0
37229,198333,MA,MASSACHUSETTS,RUBELLA,0,0.0
37230,198333,MD,MARYLAND,RUBELLA,0,0.0
37231,198333,MI,MICHIGAN,RUBELLA,0,0.0
37232,198333,MN,MINNESOTA,RUBELLA,0,0.0
37233,198333,MT,MONTANA,RUBELLA,0,0.0
37234,198333,NC,NORTH CAROLINA,RUBELLA,0,0.0
37235,198333,NH,NEW HAMPSHIRE,RUBELLA,0,0.0
37236,198333,NJ,NEW JERSEY,RUBELLA,0,0.0
37237,198333,NV,NEVADA,RUBELLA,0,0.0
37238,198333,NY,NEW YORK,RUBELLA,1,0.01
37239,198333,OH,OHIO,RUBELLA,0,0.0
37240,198333,OR,OREGON,RUBELLA,0,0.0
37241,198333,PA,PENNSYLVANIA,RUBELLA,0,0.0
37242,198333,SC,SOUTH CAROLINA,RUBELLA,0,0.0
37243,198333,TX,TEXAS,RUBELLA,1,0.01
37244,198333,UT,UTAH,RUBELLA,0,0.0
37245,198333,VA,VIRGINIA,RUBELLA,1,0.02
37246,198333,VT,VERMONT,RUBELLA,0,0.0
37247,198333,WA,WASHINGTON,RUBELLA,0,0.0
37248,198333,WI,WISCONSIN,RUBELLA,0,0.0
37249,198333,WY,WYOMING,RUBELLA,0,0.0
37250,198334,AK,ALASKA,RUBELLA,0,0.0
37251,198334,AL,ALABAMA,RUBELLA,0,0.0
37252,198334,AZ,ARIZONA,RUBELLA,0,0.0
37253,198334,CA,CALIFORNIA,RUBELLA,1,0.0
37254,198334,FL,FLORIDA,RUBELLA,0,0.0
37255,198334,GA,GEORGIA,RUBELLA,0,0.0
37256,198334,HI,HAWAII,RUBELLA,1,0.1
37257,198334,ID,IDAHO,RUBELLA,0,0.0
37258,198334,IL,ILLINOIS,RUBELLA,0,0.0
37259,198334,IN,INDIANA,RUBELLA,0,0.0
37260,198334,KS,KANSAS,RUBELLA,1,0.04
37261,198334,KY,KENTUCKY,RUBELLA,0,0.0
37262,198334,LA,LOUISIANA,RUBELLA,0,0.0
37263,198334,MA,MASSACHUSETTS,RUBELLA,0,0.0
37264,198334,MD,MARYLAND,RUBELLA,2,0.05
37265,198334,MI,MICHIGAN,RUBELLA,0,0.0
37266,198334,MN,MINNESOTA,RUBELLA,0,0.0
37267,198334,MT,MONTANA,RUBELLA,1,0.12
37268,198334,NC,NORTH CAROLINA,RUBELLA,0,0.0
37269,198334,NH,NEW HAMPSHIRE,RUBELLA,1,0.1
37270,198334,NJ,NEW JERSEY,RUBELLA,0,0.0
37271,198334,NV,NEVADA,RUBELLA,0,0.0
37272,198334,NY,NEW YORK,RUBELLA,0,0.0
37273,198334,OH,OHIO,RUBELLA,0,0.0
37274,198334,OR,OREGON,RUBELLA,0,0.0
37275,198334,PA,PENNSYLVANIA,RUBELLA,0,0.0
37276,198334,SC,SOUTH CAROLINA,RUBELLA,0,0.0
37277,198334,TX,TEXAS,RUBELLA,1,0.01
37278,198334,UT,UTAH,RUBELLA,0,0.0
37279,198334,VA,VIRGINIA,RUBELLA,0,0.0
37280,198334,VT,VERMONT,RUBELLA,0,0.0
37281,198334,WA,WASHINGTON,RUBELLA,3,0.07
37282,198334,WI,WISCONSIN,RUBELLA,0,0.0
37283,198334,WY,WYOMING,RUBELLA,0,0.0
37284,198335,AK,ALASKA,RUBELLA,0,0.0
37285,198335,AL,ALABAMA,RUBELLA,0,0.0
37286,198335,AZ,ARIZONA,RUBELLA,0,0.0
37287,198335,CA,CALIFORNIA,RUBELLA,0,0.0
37288,198335,FL,FLORIDA,RUBELLA,0,0.0
37289,198335,GA,GEORGIA,RUBELLA,0,0.0
37290,198335,HI,HAWAII,RUBELLA,0,0.0
37291,198335,ID,IDAHO,RUBELLA,0,0.0
37292,198335,IL,ILLINOIS,RUBELLA,1,0.01
37293,198335,IN,INDIANA,RUBELLA,0,0.0
37294,198335,KS,KANSAS,RUBELLA,0,0.0
37295,198335,KY,KENTUCKY,RUBELLA,0,0.0
37296,198335,LA,LOUISIANA,RUBELLA,0,0.0
37297,198335,MA,MASSACHUSETTS,RUBELLA,0,0.0
37298,198335,MD,MARYLAND,RUBELLA,0,0.0
37299,198335,MI,MICHIGAN,RUBELLA,0,0.0
37300,198335,MN,MINNESOTA,RUBELLA,0,0.0
37301,198335,NC,NORTH CAROLINA,RUBELLA,0,0.0
37302,198335,NH,NEW HAMPSHIRE,RUBELLA,0,0.0
37303,198335,NJ,NEW JERSEY,RUBELLA,0,0.0
37304,198335,NV,NEVADA,RUBELLA,0,0.0
37305,198335,NY,NEW YORK,RUBELLA,1,0.01
37306,198335,OH,OHIO,RUBELLA,0,0.0
37307,198335,OR,OREGON,RUBELLA,0,0.0
37308,198335,PA,PENNSYLVANIA,RUBELLA,0,0.0
37309,198335,SC,SOUTH CAROLINA,RUBELLA,0,0.0
37310,198335,TX,TEXAS,RUBELLA,2,0.01
37311,198335,UT,UTAH,RUBELLA,0,0.0
37312,198335,VA,VIRGINIA,RUBELLA,0,0.0
37313,198335,VT,VERMONT,RUBELLA,0,0.0
37314,198335,WA,WASHINGTON,RUBELLA,0,0.0
37315,198335,WI,WISCONSIN,RUBELLA,0,0.0
37316,198335,WY,WYOMING,RUBELLA,1,0.2
37317,198336,AK,ALASKA,RUBELLA,0,0.0
37318,198336,AL,ALABAMA,RUBELLA,0,0.0
37319,198336,AZ,ARIZONA,RUBELLA,0,0.0
37320,198336,CA,CALIFORNIA,RUBELLA,3,0.01
37321,198336,GA,GEORGIA,RUBELLA,0,0.0
37322,198336,HI,HAWAII,RUBELLA,0,0.0
37323,198336,ID,IDAHO,RUBELLA,0,0.0
37324,198336,IL,ILLINOIS,RUBELLA,0,0.0
37325,198336,IN,INDIANA,RUBELLA,0,0.0
37326,198336,KS,KANSAS,RUBELLA,4,0.17
37327,198336,KY,KENTUCKY,RUBELLA,0,0.0
37328,198336,LA,LOUISIANA,RUBELLA,0,0.0
37329,198336,MA,MASSACHUSETTS,RUBELLA,1,0.02
37330,198336,MD,MARYLAND,RUBELLA,0,0.0
37331,198336,MI,MICHIGAN,RUBELLA,0,0.0
37332,198336,MN,MINNESOTA,RUBELLA,1,0.02
37333,198336,MT,MONTANA,RUBELLA,0,0.0
37334,198336,NC,NORTH CAROLINA,RUBELLA,0,0.0
37335,198336,NH,NEW HAMPSHIRE,RUBELLA,0,0.0
37336,198336,NJ,NEW JERSEY,RUBELLA,0,0.0
37337,198336,NV,NEVADA,RUBELLA,0,0.0
37338,198336,NY,NEW YORK,RUBELLA,0,0.0
37339,198336,OH,OHIO,RUBELLA,0,0.0
37340,198336,OR,OREGON,RUBELLA,0,0.0
37341,198336,PA,PENNSYLVANIA,RUBELLA,0,0.0
37342,198336,SC,SOUTH CAROLINA,RUBELLA,0,0.0
37343,198336,TX,TEXAS,RUBELLA,1,0.01
37344,198336,UT,UTAH,RUBELLA,0,0.0
37345,198336,VA,VIRGINIA,RUBELLA,0,0.0
37346,198336,VT,VERMONT,RUBELLA,0,0.0
37347,198336,WA,WASHINGTON,RUBELLA,0,0.0
37348,198336,WI,WISCONSIN,RUBELLA,0,0.0
37349,198336,WY,WYOMING,RUBELLA,1,0.2
37350,198337,AK,ALASKA,RUBELLA,0,0.0
37351,198337,AL,ALABAMA,RUBELLA,0,0.0
37352,198337,AZ,ARIZONA,RUBELLA,0,0.0
37353,198337,CA,CALIFORNIA,RUBELLA,3,0.01
37354,198337,FL,FLORIDA,RUBELLA,0,0.0
37355,198337,GA,GEORGIA,RUBELLA,0,0.0
37356,198337,HI,HAWAII,RUBELLA,0,0.0
37357,198337,ID,IDAHO,RUBELLA,0,0.0
37358,198337,IL,ILLINOIS,RUBELLA,0,0.0
37359,198337,IN,INDIANA,RUBELLA,0,0.0
37360,198337,KS,KANSAS,RUBELLA,1,0.04
37361,198337,KY,KENTUCKY,RUBELLA,0,0.0
37362,198337,LA,LOUISIANA,RUBELLA,0,0.0
37363,198337,MA,MASSACHUSETTS,RUBELLA,0,0.0
37364,198337,MD,MARYLAND,RUBELLA,0,0.0
37365,198337,MI,MICHIGAN,RUBELLA,0,0.0
37366,198337,MN,MINNESOTA,RUBELLA,0,0.0
37367,198337,MT,MONTANA,RUBELLA,0,0.0
37368,198337,NC,NORTH CAROLINA,RUBELLA,0,0.0
37369,198337,NH,NEW HAMPSHIRE,RUBELLA,1,0.1
37370,198337,NJ,NEW JERSEY,RUBELLA,0,0.0
37371,198337,NV,NEVADA,RUBELLA,0,0.0
37372,198337,NY,NEW YORK,RUBELLA,0,0.0
37373,198337,OH,OHIO,RUBELLA,0,0.0
37374,198337,OR,OREGON,RUBELLA,0,0.0
37375,198337,PA,PENNSYLVANIA,RUBELLA,0,0.0
37376,198337,SC,SOUTH CAROLINA,RUBELLA,0,0.0
37377,198337,TX,TEXAS,RUBELLA,0,0.0
37378,198337,UT,UTAH,RUBELLA,0,0.0
37379,198337,VA,VIRGINIA,RUBELLA,0,0.0
37380,198337,VT,VERMONT,RUBELLA,0,0.0
37381,198337,WA,WASHINGTON,RUBELLA,0,0.0
37382,198337,WI,WISCONSIN,RUBELLA,0,0.0
37383,198337,WY,WYOMING,RUBELLA,0,0.0
37384,198338,AK,ALASKA,RUBELLA,0,0.0
37385,198338,AL,ALABAMA,RUBELLA,0,0.0
37386,198338,AZ,ARIZONA,RUBELLA,0,0.0
37387,198338,CA,CALIFORNIA,RUBELLA,3,0.01
37388,198338,CO,COLORADO,RUBELLA,1,0.03
37389,198338,FL,FLORIDA,RUBELLA,1,0.01
37390,198338,GA,GEORGIA,RUBELLA,0,0.0
37391,198338,HI,HAWAII,RUBELLA,0,0.0
37392,198338,ID,IDAHO,RUBELLA,0,0.0
37393,198338,IL,ILLINOIS,RUBELLA,0,0.0
37394,198338,IN,INDIANA,RUBELLA,0,0.0
37395,198338,KS,KANSAS,RUBELLA,0,0.0
37396,198338,KY,KENTUCKY,RUBELLA,3,0.08
37397,198338,LA,LOUISIANA,RUBELLA,0,0.0
37398,198338,MA,MASSACHUSETTS,RUBELLA,0,0.0
37399,198338,MD,MARYLAND,RUBELLA,0,0.0
37400,198338,MI,MICHIGAN,RUBELLA,0,0.0
37401,198338,MN,MINNESOTA,RUBELLA,1,0.02
37402,198338,MT,MONTANA,RUBELLA,0,0.0
37403,198338,NC,NORTH CAROLINA,RUBELLA,0,0.0
37404,198338,NH,NEW HAMPSHIRE,RUBELLA,0,0.0
37405,198338,NJ,NEW JERSEY,RUBELLA,0,0.0
37406,198338,NV,NEVADA,RUBELLA,0,0.0
37407,198338,NY,NEW YORK,RUBELLA,0,0.0
37408,198338,OH,OHIO,RUBELLA,0,0.0
37409,198338,OR,OREGON,RUBELLA,0,0.0
37410,198338,PA,PENNSYLVANIA,RUBELLA,0,0.0
